,image,final_labels,labels
26755,../images/maltese_dog_s_000550.png,,5
28499,../images/lightship_s_000174.png,,8
26810,../images/lipizzan_s_000287.png,,7
35723,../images/dunnock_s_000006.png,,2
63131,../images/pear_s_000775.png,57.0,24
71897,../images/shark_s_001030.png,73.0,11
26853,../images/station_wagon_s_000189.png,,1
20784,../images/domestic_cat_s_001967.png,,3
28126,../images/monoplane_s_000119.png,,0
6338,../images/mongrel_s_002635.png,,5
25388,../images/estate_car_s_000214.png,,1
31855,../images/floatplane_s_000318.png,,0
5963,../images/tabby_cat_s_001187.png,,3
63573,../images/rose_s_001828.png,70.0,12
64675,../images/bachelor_girl_s_000708.png,98.0,24
11510,../images/deer_s_001735.png,,4
65065,../images/sunflower_s_000544.png,82.0,12
10645,../images/packet_boat_s_001267.png,,8
33253,../images/cervus_elaphus_s_000281.png,,4
64312,../images/female_child_s_000432.png,35.0,24
12129,../images/stealth_fighter_s_000382.png,,0
1609,../images/songbird_s_001230.png,,2
68262,../images/male_child_s_000436.png,11.0,24
73867,../images/mushroom_s_000050.png,51.0,24
1878,../images/stealth_fighter_s_000171.png,,0
48165,../images/fire_truck_s_002379.png,,9
32745,../images/aerial_ladder_truck_s_000400.png,,9
16983,../images/tomcat_s_001535.png,,3
2381,../images/passenger_ship_s_002152.png,,8
42458,../images/tipper_truck_s_001095.png,,9
29302,../images/toy_dog_s_001530.png,,5
51213,../images/powerboat_s_000733.png,,8
5131,../images/bird_s_001289.png,,2
69141,../images/lady_tulip_s_000171.png,92.0,12
26484,../images/cargo_vessel_s_001804.png,,8
63088,../images/boy_s_000411.png,11.0,24
30951,../images/convertible_s_001493.png,,1
57231,../images/cargo_vessel_s_000751.png,,8
72716,../images/pear_s_001336.png,57.0,24
16138,../images/riding_horse_s_000093.png,,7
57633,../images/walking_horse_s_000291.png,,7
39673,../images/semi_s_001216.png,,9
59430,../images/bufo_bufo_s_001998.png,,6
9743,../images/tanker_s_001427.png,,8
60280,../images/eve_s_000025.png,98.0,24
22293,../images/stealth_fighter_s_000017.png,,0
25255,../images/american_toad_s_001139.png,,6
10460,../images/bufo_bufo_s_002425.png,,6
2232,../images/houseboat_s_000003.png,,8
20697,../images/truck_s_000676.png,,9
19569,../images/reindeer_s_000764.png,,4
36814,../images/toy_spaniel_s_000513.png,,5
28550,../images/toy_dog_s_001633.png,,5
1881,../images/mule_deer_s_000576.png,,4
34485,../images/dumper_s_001720.png,,9
40378,../images/domestic_cat_s_001270.png,,3
65070,../images/mushroom_s_001795.png,51.0,24
31,../images/trucking_rig_s_001402.png,,9
50796,../images/auto_s_000319.png,,1
26223,../images/cassowary_s_001304.png,,2
20523,../images/jetliner_s_001988.png,,0
18246,../images/wagon_s_002318.png,,1
10937,../images/mouser_s_000214.png,,3
46234,../images/roebuck_s_000152.png,,4
25423,../images/fawn_s_000022.png,,4
37605,../images/dive_bomber_s_000123.png,,0
18501,../images/powerboat_s_001229.png,,8
52091,../images/airliner_s_001726.png,,0
74481,../images/mushroom_s_001198.png,51.0,24
68736,../images/mushroom_s_000698.png,51.0,24
34503,../images/wagtail_s_000029.png,,2
10145,../images/motorcar_s_001039.png,,1
3837,../images/lapdog_s_000333.png,,5
67405,../images/man_s_001197.png,46.0,24
41700,../images/lippizaner_s_001532.png,,7
17761,../images/struthio_camelus_s_001273.png,,2
38969,../images/guard_boat_s_000146.png,,8
55776,../images/mongrel_s_000051.png,,5
63436,../images/carassius_auratus_s_000524.png,1.0,11
27092,../images/toy_spaniel_s_000673.png,,5
7304,../images/lipizzan_s_000590.png,,7
551,../images/walking_horse_s_002079.png,,7
16721,../images/attack_aircraft_s_000495.png,,0
58587,../images/tennessee_walking_horse_s_000119.png,,7
72696,../images/adam_s_002076.png,46.0,24
56417,../images/convertible_s_002233.png,,1
31821,../images/struthio_camelus_s_000016.png,,2
44120,../images/tabby_s_000265.png,,3
27053,../images/toy_dog_s_001059.png,,5
23083,../images/house_cat_s_001612.png,,3
9004,../images/dive_bomber_s_000236.png,,0
33044,../images/anuran_s_000190.png,,6
22830,../images/japanese_spaniel_s_001400.png,,5
32923,../images/domestic_cat_s_000303.png,,3
35017,../images/crapaud_s_001468.png,,6
26802,../images/delivery_truck_s_000755.png,,9
57941,../images/mutt_s_002439.png,,5
3686,../images/bufo_americanus_s_001050.png,,6
2291,../images/dromaius_novaehollandiae_s_000259.png,,2
43155,../images/toad_frog_s_001295.png,,6
778,../images/sparrow_s_002697.png,,2
5689,../images/southwestern_toad_s_000013.png,,6
62563,../images/boy_s_002307.png,11.0,24
69489,../images/sweet_pepper_s_000769.png,83.0,24
12223,../images/toy_dog_s_000217.png,,5
26531,../images/fire_truck_s_001017.png,,9
53937,../images/mackinaw_s_000507.png,,8
47063,../images/rowboat_s_000561.png,,8
23699,../images/tennessee_walker_s_000492.png,,7
10482,../images/chihuahua_s_002232.png,,5
12112,../images/camion_s_001076.png,,9
1616,../images/tanker_s_000831.png,,8
29279,../images/rana_temporaria_s_001140.png,,6
8357,../images/stallion_s_000029.png,,7
71910,../images/mushroom_s_002026.png,51.0,24
31785,../images/pterocnemia_pennata_s_000187.png,,2
60030,../images/maple_s_001869.png,47.0,27
22909,../images/bufo_s_001427.png,,6
73501,../images/man_s_001223.png,46.0,24
40188,../images/wapiti_s_001190.png,,4
38363,../images/delivery_van_s_001404.png,,9
13933,../images/caribou_s_001758.png,,4
35565,../images/green_frog_s_001218.png,,6
36932,../images/lippizan_s_000796.png,,7
34309,../images/ladder_truck_s_000545.png,,9
25904,../images/rana_pipiens_s_000968.png,,6
19094,../images/dive_bomber_s_000487.png,,0
2609,../images/trucking_rig_s_001672.png,,9
48041,../images/riding_horse_s_001841.png,,7
1995,../images/emu_s_001846.png,,2
10721,../images/liberty_ship_s_001091.png,,8
3943,../images/bufo_s_000779.png,,6
63975,../images/rosebush_s_001981.png,70.0,12
7626,../images/cervus_unicolor_s_000164.png,,4
207,../images/tabby_s_000970.png,,3
72039,../images/rainbow_trout_s_000254.png,91.0,11
52900,../images/domestic_cat_s_002032.png,,3
6483,../images/pekingese_s_002722.png,,5
62126,../images/shark_s_001276.png,73.0,11
2466,../images/compact_car_s_000624.png,,1
5573,../images/dredger_s_000236.png,,8
20071,../images/texas_toad_s_000097.png,,6
65646,../images/poppy_s_001044.png,62.0,12
33879,../images/tabby_cat_s_000986.png,,3
55022,../images/wagtail_s_002041.png,,2
64570,../images/rosebush_s_001024.png,70.0,12
51119,../images/american_saddle_horse_s_000153.png,,7
50605,../images/bufo_americanus_s_000877.png,,6
21334,../images/tow_truck_s_000235.png,,9
12231,../images/estate_car_s_000445.png,,1
66387,../images/willow_tree_s_000322.png,96.0,27
1546,../images/felis_catus_s_001512.png,,3
25009,../images/tractor_trailer_s_001931.png,,9
16973,../images/dustcart_s_000114.png,,9
47565,../images/finch_s_000307.png,,2
55201,../images/shooting_brake_s_001126.png,,1
58267,../images/amphibious_aircraft_s_000514.png,,0
57032,../images/deer_s_001288.png,,4
69103,../images/sunflower_s_002406.png,82.0,12
58452,../images/mule_deer_s_002065.png,,4
17176,../images/delivery_van_s_001071.png,,9
32354,../images/broodmare_s_000933.png,,7
5823,../images/alley_cat_s_000787.png,,3
7135,../images/flightless_bird_s_000032.png,,2
33299,../images/lippizan_s_001129.png,,7
41824,../images/muntjac_s_000524.png,,4
46977,../images/tabby_s_000619.png,,3
26967,../images/police_boat_s_002265.png,,8
54729,../images/sparrow_s_002581.png,,2
1700,../images/cat_s_001332.png,,3
54713,../images/convertible_s_001366.png,,1
36403,../images/boat_s_000733.png,,8
819,../images/bufo_s_001733.png,,6
42753,../images/estate_car_s_001190.png,,1
10501,../images/mouser_s_000185.png,,3
25375,../images/tipper_lorry_s_000076.png,,9
72262,../images/bell_pepper_s_000800.png,83.0,24
43454,../images/jetliner_s_001897.png,,0
4208,../images/bufo_calamita_s_000082.png,,6
21031,../images/prunella_modularis_s_000720.png,,2
2583,../images/leptodactylid_s_000016.png,,6
34885,../images/sparrow_s_002428.png,,2
52475,../images/green_frog_s_001079.png,,6
54382,../images/lipizzan_s_001884.png,,7
15140,../images/cervus_elaphus_s_001488.png,,4
7142,../images/true_cat_s_001941.png,,3
63061,../images/palm_tree_s_000172.png,56.0,27
15271,../images/lipizzan_s_000130.png,,7
17225,../images/iceboat_s_001305.png,,8
17087,../images/leopard_frog_s_001833.png,,6
60851,../images/poppy_s_002781.png,62.0,12
57846,../images/bufo_viridis_s_000139.png,,6
67698,../images/butterfly_orchid_s_000072.png,54.0,12
63798,../images/verpa_s_001021.png,51.0,24
39573,../images/elk_s_000172.png,,4
28706,../images/cargo_vessel_s_001713.png,,8
40920,../images/bufo_marinus_s_001677.png,,6
45470,../images/automobile_s_001227.png,,1
29861,../images/house_cat_s_000178.png,,3
5703,../images/twinjet_s_000070.png,,0
32886,../images/automobile_s_001314.png,,1
26129,../images/odocoileus_hemionus_s_000442.png,,4
67826,../images/flounder_s_001921.png,32.0,11
11720,../images/truck_s_000572.png,,9
16697,../images/cabin_cruiser_s_001756.png,,8
63905,../images/pear_s_002066.png,57.0,24
42006,../images/pilot_boat_s_001270.png,,8
63302,../images/quercus_robur_s_000251.png,52.0,27
33329,../images/cat_s_002083.png,,3
58673,../images/pantechnicon_s_000318.png,,9
17636,../images/dawn_horse_s_001585.png,,7
12396,../images/bufo_bufo_s_000461.png,,6
56947,../images/ship_s_002223.png,,8
72875,../images/woman_s_000031.png,98.0,24
34890,../images/estate_car_s_000046.png,,1
33410,../images/freighter_s_002137.png,,8
4017,../images/cassowary_s_000694.png,,2
16957,../images/maltese_dog_s_001139.png,,5
37510,../images/tabby_s_001843.png,,3
19748,../images/powerboat_s_000429.png,,8
49244,../images/wrecker_s_000641.png,,9
64471,../images/tulip_s_001546.png,92.0,12
55014,../images/arabian_s_001530.png,,7
10769,../images/tractor_trailer_s_000478.png,,9
73997,../images/man_s_002305.png,46.0,24
69161,../images/poppy_s_002797.png,62.0,12
25562,../images/gelding_s_000001.png,,7
37599,../images/cervus_elaphus_s_001008.png,,4
48166,../images/warhorse_s_000079.png,,7
72828,../images/baby_s_001828.png,2.0,24
11655,../images/felis_domesticus_s_000554.png,,3
32754,../images/muntjac_s_000873.png,,4
38239,../images/speedboat_s_000552.png,,8
46306,../images/bufo_marinus_s_001175.png,,6
41048,../images/passenger_ship_s_000754.png,,8
41145,../images/accentor_s_000367.png,,2
58129,../images/cassowary_s_000957.png,,2
22548,../images/tabby_cat_s_002820.png,,3
16783,../images/cock_s_000399.png,,2
46653,../images/tabby_s_000380.png,,3
5035,../images/arabian_s_000549.png,,7
39197,../images/rana_temporaria_s_001081.png,,6
10596,../images/western_toad_s_000920.png,,6
1604,../images/coupe_s_000061.png,,1
23028,../images/semi_s_000274.png,,9
19458,../images/moose_s_001739.png,,4
59524,../images/cervus_elaphus_s_001752.png,,4
25809,../images/broodmare_s_001711.png,,7
11485,../images/truck_s_000206.png,,9
39964,../images/auto_s_000509.png,,1
43722,../images/felis_catus_s_001193.png,,3
63454,../images/sugar_maple_s_000025.png,47.0,27
16129,../images/bufo_s_000162.png,,6
8577,../images/jumbo_jet_s_000254.png,,0
17524,../images/quarter_horse_s_001276.png,,7
26954,../images/maltese_s_000590.png,,5
72837,../images/tangerine_s_000228.png,53.0,24
18737,../images/airliner_s_001188.png,,0
68407,../images/orchid_s_000639.png,54.0,12
17203,../images/attack_aircraft_s_001481.png,,0
36212,../images/felis_domesticus_s_000423.png,,3
33998,../images/roe_deer_s_000214.png,,4
27205,../images/cervus_elaphus_s_001745.png,,4
31850,../images/accentor_s_000918.png,,2
64164,../images/willow_tree_s_000679.png,96.0,27
1398,../images/liberty_ship_s_000723.png,,8
10452,../images/domestic_cat_s_001562.png,,3
25450,../images/oil_tanker_s_001450.png,,8
46177,../images/coupe_s_000957.png,,1
24114,../images/lorry_s_002107.png,,9
6018,../images/pipit_s_001134.png,,2
70652,../images/sunflower_s_000153.png,82.0,12
67168,../images/belle_s_000116.png,35.0,24
8622,../images/estate_car_s_000700.png,,1
13661,../images/house_cat_s_000527.png,,3
11537,../images/green_frog_s_000757.png,,6
9979,../images/wagtail_s_001402.png,,2
35774,../images/fallow_deer_s_000859.png,,4
33488,../images/true_toad_s_000186.png,,6
26474,../images/motorcar_s_001247.png,,1
24299,../images/fire_engine_s_001657.png,,9
65139,../images/cain_s_000938.png,46.0,24
13561,../images/stealth_fighter_s_001404.png,,0
44353,../images/riding_horse_s_001471.png,,7
35736,../images/dredger_s_000082.png,,8
38154,../images/fighter_aircraft_s_000228.png,,0
22587,../images/cassowary_s_001551.png,,2
52175,../images/tabby_cat_s_002316.png,,3
3655,../images/frog_s_002907.png,,6
32610,../images/lipizzan_s_001274.png,,7
55825,../images/domestic_cat_s_001928.png,,3
20281,../images/tabby_s_001720.png,,3
15046,../images/cabin_cruiser_s_000298.png,,8
34878,../images/fire_truck_s_001117.png,,9
49992,../images/airbus_s_001257.png,,0
10900,../images/red_deer_s_001255.png,,4
48121,../images/dump_truck_s_000651.png,,9
44757,../images/coupe_s_000952.png,,1
63624,../images/young_girl_s_000824.png,35.0,24
25545,../images/tabby_cat_s_000474.png,,3
15957,../images/tabby_s_001993.png,,3
25784,../images/delivery_truck_s_000816.png,,9
41132,../images/sea_boat_s_000970.png,,8
22887,../images/quarter_horse_s_001851.png,,7
20148,../images/frog_s_003045.png,,6
64361,../images/girl_s_002230.png,35.0,24
74724,../images/male_child_s_000096.png,11.0,24
56738,../images/multiengine_airplane_s_000050.png,,0
50907,../images/leopard_frog_s_000116.png,,6
61944,../images/wax_palm_s_000002.png,56.0,27
34380,../images/broodmare_s_000513.png,,7
61941,../images/rose_s_000511.png,70.0,12
38631,../images/boat_s_002347.png,,8
43881,../images/puppy_s_001152.png,,5
62900,../images/bosc_s_001091.png,57.0,24
11874,../images/tabby_cat_s_001547.png,,3
28140,../images/jumbojet_s_000520.png,,0
68185,../images/cohune_s_000109.png,56.0,27
1356,../images/car_s_002295.png,,1
51094,../images/alytes_obstetricans_s_000147.png,,6
47918,../images/tabby_cat_s_000517.png,,3
36726,../images/alauda_arvensis_s_001261.png,,2
60171,../images/bell_pepper_s_000363.png,83.0,24
36812,../images/domestic_cat_s_001291.png,,3
64520,../images/rainbow_trout_s_000441.png,91.0,11
42080,../images/fawn_s_001136.png,,4
10404,../images/rangifer_tarandus_s_000387.png,,4
58918,../images/lipizzan_s_001464.png,,7
33559,../images/lipizzan_s_001287.png,,7
25753,../images/sika_s_000079.png,,4
62095,../images/pine_tree_s_000284.png,59.0,27
57114,../images/station_wagon_s_002626.png,,1
64128,../images/silver_maple_s_000029.png,47.0,27
22319,../images/arabian_s_001331.png,,7
45249,../images/mouser_s_000275.png,,3
65841,../images/trout_s_002023.png,91.0,11
52834,../images/deer_s_001673.png,,4
54408,../images/attack_aircraft_s_000366.png,,0
51314,../images/delivery_truck_s_000868.png,,9
11694,../images/lapdog_s_000956.png,,5
44479,../images/dump_truck_s_000457.png,,9
8824,../images/puppy_s_000955.png,,5
13277,../images/automobile_s_000824.png,,1
64773,../images/infant_s_000366.png,2.0,24
68606,../images/plaice_s_001443.png,32.0,11
44853,../images/maltese_s_000243.png,,5
67198,../images/tulipa_clusiana_s_000224.png,92.0,12
5135,../images/pekingese_s_000350.png,,5
12063,../images/trucking_rig_s_001503.png,,9
39178,../images/cassowary_s_001584.png,,2
38624,../images/pekinese_s_000555.png,,5
42560,../images/tipper_truck_s_001230.png,,9
72303,../images/carassius_auratus_s_000042.png,1.0,11
38830,../images/lark_s_001917.png,,2
14510,../images/truck_s_001376.png,,9
14931,../images/canis_familiaris_s_000636.png,,5
59343,../images/pontoon_s_000051.png,,8
63410,../images/red_delicious_s_001424.png,0.0,24
60880,../images/shortfin_mako_s_000217.png,73.0,11
66184,../images/sweet_pepper_s_002303.png,83.0,24
61802,../images/navel_orange_s_000433.png,53.0,24
4978,../images/fallow_deer_s_001575.png,,4
25570,../images/cat_s_001086.png,,3
4697,../images/cat_s_001229.png,,3
3386,../images/coupe_s_001587.png,,1
27709,../images/wagon_s_002706.png,,1
51948,../images/maltese_dog_s_001052.png,,5
52670,../images/tipper_s_000833.png,,9
23304,../images/arabian_s_001745.png,,7
49697,../images/cargo_ship_s_001260.png,,8
27245,../images/truck_s_000892.png,,9
55570,../images/maltese_dog_s_001544.png,,5
62620,../images/rose_s_001126.png,70.0,12
14709,../images/domestic_cat_s_000668.png,,3
10046,../images/capreolus_capreolus_s_000070.png,,4
64321,../images/damoiselle_s_000168.png,35.0,24
24070,../images/tandem_trailer_s_000771.png,,9
60953,../images/adam_s_002629.png,46.0,24
4257,../images/accentor_s_000110.png,,2
18754,../images/station_wagon_s_000097.png,,1
39335,../images/pleasure_boat_s_000125.png,,8
69959,../images/halibut_s_000251.png,32.0,11
39422,../images/wagon_s_000840.png,,1
28957,../images/wagon_s_002249.png,,1
21866,../images/moving_van_s_001651.png,,9
31879,../images/cargo_ship_s_000126.png,,8
61081,../images/northern_spy_s_000793.png,0.0,24
70467,../images/orange_s_002782.png,53.0,24
64332,../images/female_child_s_000205.png,35.0,24
49728,../images/broodmare_s_000690.png,,7
6674,../images/tabby_cat_s_002646.png,,3
38470,../images/toad_s_000542.png,,6
55062,../images/puppy_s_002351.png,,5
49160,../images/container_ship_s_001683.png,,8
14662,../images/estate_car_s_000853.png,,1
19663,../images/chihuahua_s_000023.png,,5
38767,../images/gelding_s_000431.png,,7
68449,../images/eagle_ray_s_000015.png,67.0,11
40674,../images/red_deer_s_001889.png,,4
10191,../images/liner_s_000093.png,,8
30239,../images/cassowary_s_001567.png,,2
28910,../images/compact_car_s_001505.png,,1
2796,../images/toad_s_000054.png,,6
9553,../images/sparrow_s_002443.png,,2
53379,../images/chihuahua_s_000487.png,,5
8279,../images/fallow_deer_s_001025.png,,4
53388,../images/bufo_speciosus_s_000018.png,,6
38058,../images/accentor_s_000148.png,,2
8231,../images/toad_s_000029.png,,6
53385,../images/passenger_ship_s_001270.png,,8
71238,../images/orchid_s_000004.png,54.0,12
4242,../images/ostrich_s_002643.png,,2
50896,../images/cat_s_001691.png,,3
